"x","y","z","volume","id","AT1G19850","AT1G24260","AT1G30490","AT1G62360","AT1G69120","AT1G76420","AT1G80100","AT2G17950","AT2G27250","AT2G33860","AT2G34710","AT2G37630","AT2G45190","AT3G15170","AT3G54340","AT4G18960","AT4G21750","AT4G36920","AT4G37750","AT5G20240","AT5G53950","AT5G60690","AT5G61850"
"878",84.8049,33.8864,39.9301,56.7315,"878",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"879",24.1704,50.0206,39.3897,96.6019,"879",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"880",88.5283,18.9817,40.2108,77.4022,"880",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"881",73.9838,56.1831,39.8758,77.6814,"881",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"882",85.1246,45.9625,40.1369,86.0251,"882",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"883",69.6782,43.398,41.4308,206.372,"883",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"884",77.0401,35.1853,41.6746,147.238,"884",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"885",79.0848,31.7795,41.5195,111.89,"885",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"886",87.9996,36.8305,40.5439,75.2861,"886",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"887",81.7538,56.8251,40.368,70.3561,"887",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"888",90.3954,28.5366,40.5878,186.391,"888",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"889",26.3879,37.4651,35.4451,199.367,"889",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"890",32.6665,62.3603,40.5817,90.2536,"890",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"892",36.4735,46.3391,40.9323,132.629,"892",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"893",47.5287,55.5404,40.4708,162.541,"893",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"894",48.7969,22.9091,42.7196,371.617,"894",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"895",51.5589,48.5646,41.8477,170.017,"895",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"896",83.7028,52.1226,40.6326,93.6144,"896",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"897",27.4311,21.4367,43.5999,332.124,"897",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"898",32.2079,29.4801,41.0683,119.924,"898",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"899",34.4125,65.8894,41.0428,84.5615,"899",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"900",43.5665,46.3286,41.395,95.7796,"900",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"901",96.8293,31.0918,41.3749,129.143,"901",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"902",39.156,63.1191,41.1626,96.7301,"902",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"903",41.3541,31.4841,41.9739,205.18,"903",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"904",58.4781,70.9282,41.4071,95.7155,"904",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"905",16.098,51.084,42.2361,228.276,"905",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"906",26.1126,26.5348,41.7978,234.994,"906",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"907",36.8072,35.1111,42.1703,175.675,"907",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"908",60.9512,53.9458,42.6254,278.342,"908",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"909",87.2255,29.9943,37.9465,158.886,"909",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"910",31.7097,52.0225,40.6166,34.9064,"910",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"911",32.6422,55.4386,41.5326,87.3453,"911",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"912",47.7607,69.8613,41.243,106.911,"912",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"913",31.3987,48.0103,40.1444,16.1632,"913",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"914",43.3638,60.5152,41.0609,48.4782,"914",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"915",62.9904,41.1809,42.6441,241.199,"915",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"916",81.402,41.0596,40.847,148.03,"916",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"917",34.5828,31.4458,40.9273,42.3751,"917",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"919",78.4637,23.6079,41.0172,37.098,"919",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"920",80.5636,48.996,40.7527,75.8481,"920",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"921",89.9303,34.7524,41.6923,69.6695,"921",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"922",93.8694,34.2279,42.0394,101.332,"922",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"923",28.487,47.4795,38.9231,65.5618,"923",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"924",70.8178,32.4656,42.1408,185.105,"924",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"925",69.9331,63.9654,43.4233,179.028,"925",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"926",83.9927,22.4366,42.9291,227.548,"926",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"927",94.6529,25.9779,42.4639,156.147,"927",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"928",52.1861,59.3023,41.4286,117.522,"928",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"929",65.2339,29.4388,41.9296,157.83,"929",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"931",82.3033,35.066,41.0116,24.0807,"931",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"933",20.7734,43.1173,43.1049,130.769,"933",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"934",41.1123,18.989,37.8818,210.385,"934",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"935",53.7905,69.4365,43.4082,176.26,"935",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"936",58.9327,75.845,42.7344,114.979,"936",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"937",61.2547,22.0601,42.9686,196.184,"937",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"938",67.3718,21.9754,42.781,236.277,"938",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"939",76.9623,66.802,41.5696,92.4225,"939",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"940",17.7621,26.0485,42.5759,270.101,"940",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"941",38.5011,16.4621,47.1657,446.613,"941",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"942",47.6724,31.4583,41.4544,64.0492,"942",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"943",65.57,74.3344,43.3039,101.645,"943",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"944",67.7008,57.1368,41.7609,108.235,"944",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"945",75.912,58.3973,41.9017,62.7893,"945",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"946",68.8906,73.1156,41.929,61.0052,"946",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"947",86.0786,39.3826,41.8941,58.625,"947",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"948",53.2524,27.6918,42.0584,94.3236,"948",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"949",64.6066,67.7136,43.5614,171.564,"949",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"950",13.7814,34.3801,44.8482,430.522,"950",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"951",37.1697,51.4145,43.2173,130.339,"951",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"952",60.0009,27.7499,38.6957,116.051,"952",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"953",61.9037,61.2036,43.1455,165.468,"953",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"954",67.7094,48.2153,43.9058,146.827,"954",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"955",75.9565,54.3186,43.504,201.329,"955",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"956",75.6226,41.1071,43.8869,202.125,"956",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"957",79.8891,59.8838,42.8663,130.365,"957",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"958",25.7822,45.9349,43.0612,132.817,"958",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"959",33.5853,40.842,43.0136,144.752,"959",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"960",37.1755,67.5198,43.5436,87.1793,"960",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"961",46.227,62.3765,42.8135,94.9875,"961",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"962",39.3679,22.0973,45.0653,351.916,"962",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"963",53.6723,75.5974,43.49,136.039,"963",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"964",74.9818,48.9306,44.3048,166.694,"964",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"965",41.5309,64.6274,43.4657,84.0259,"965",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"966",56.2415,21.8474,42.8203,128.864,"966",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"967",73.8623,30.4824,43.649,117.729,"967",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"968",84.0723,47.4254,43.8259,128.076,"968",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"969",23.3359,50.3165,41.6064,41.9979,"969",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"970",39.9677,69.8697,44.1111,117.857,"970",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"971",47.5508,68.0558,44.4857,156.675,"971",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"972",56.0612,36.7195,45.182,295.818,"972",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"973",59.9188,35.6226,42.8511,72.5061,"973",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"974",80.8664,27.4343,44.1275,107.948,"974",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"975",37.8955,28.271,44.2198,201.993,"975",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"976",20.9143,35.2264,44.8093,302.683,"976",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"977",81.6577,54.3231,43.053,40.5268,"977",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"978",20.5463,49.6487,43.9186,77.4437,"978",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"980",30.4318,47.0007,42.501,20.4935,"980",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"981",50.215,56.2321,43.758,105.183,"981",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"982",55.8472,58.5347,45.0437,299.066,"982",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"983",57.7216,43.9561,43.584,91.8718,"983",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"984",79.1698,47.5076,43.6017,72.9776,"984",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"985",29.7878,43.7878,43.7016,47.5579,"985",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"986",32.2897,50.3735,43.7648,74.2035,"986",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"987",37.2112,46.2488,44.6502,178.625,"987",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"988",84.132,31.8252,43.2274,67.0706,"988",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"989",45.8809,51.3599,44.5388,119.77,"989",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"990",63.2163,45.5361,45.0495,134.251,"990",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"991",74.6433,27.2332,44.6398,120.007,"991",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"993",51.0288,40.3948,44.7217,190.477,"993",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"994",49.945,34.1176,45.6194,153.548,"994",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"995",71.0677,37.3255,44.7219,220.246,"995",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"996",33.355,59.2131,45.0879,138.381,"996",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"997",56.7235,46.3608,45.5108,167.931,"997",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"998",72.6488,59.7248,44.7566,106.764,"998",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"999",31.0997,36.7601,44.7315,131.588,"999",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1000",32.0647,44.8155,45.1536,61.1296,"1000",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1001",37.909,54.6165,44.7431,87.6358,"1001",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1002",71.9649,12.8372,43.6667,136.65,"1002",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1003",29.2652,40.7357,38.3409,306.078,"1003",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1004",35.0952,62.9976,45.4274,99.5931,"1004",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1005",38.4649,58.9326,44.562,82.6793,"1005",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1006",63.5797,26.3801,47.2447,291.748,"1006",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1007",62.4421,35.6814,45.2273,171.635,"1007",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1008",74.4759,67.4248,44.5901,106.813,"1008",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1009",82.0395,42.3297,43.7253,73.0531,"1009",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1010",42.7979,38.7037,45.8411,197.553,"1010",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"1011",58.7729,69.4342,44.8585,102.95,"1011",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1012",68.6236,26.9853,45.0939,119.181,"1012",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1013",85.7161,40.0516,45.0486,78.9638,"1013",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1014",16.514,46.2182,45.5216,136.148,"1014",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1015",46.814,45.8361,45.8612,260.161,"1015",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1016",46.6478,73.2952,44.9887,83.7807,"1016",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1017",51.7213,17.6391,44.8961,168.784,"1017",1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1018",66.19,58.1918,44.3886,77.5154,"1018",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1019",69.3984,70.6664,45.2847,129.585,"1019",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1020",77.1478,21.5548,47.1207,471.35,"1020",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1021",81.2309,37.0642,45.2378,154.495,"1021",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1022",30.2192,30.6936,44.7736,163.85,"1022",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1023",44.2267,28.9363,46.5712,224.58,"1023",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1024",92.4968,29.5828,44.9457,151.119,"1024",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1025",27.731,35.6768,45.7664,91.8378,"1025",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1026",44.1047,12.9303,47.985,285.887,"1026",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1027",66.5964,53.9474,45.2968,127.287,"1027",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1028",86.8203,28.8711,43.8595,101.849,"1028",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1029",86.0426,36.368,45.4773,66.452,"1029",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1030",57.7894,64.1926,44.0474,59.0249,"1030",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1031",15.079,41.5472,46.4574,269.048,"1031",1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1032",50.2846,28.0392,46.7837,158.448,"1032",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1033",50.661,73.7956,45.7732,93.3693,"1033",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1034",66.6069,62.887,46.9275,203.758,"1034",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1035",40.6181,61.1165,45.8857,90.3441,"1035",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1036",49.1689,61.9753,45.6696,150.278,"1036",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1037",50.9163,10.65,45.0488,118.091,"1037",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1038",62.1082,48.7518,47.859,259.622,"1038",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1039",78.0694,61.5854,45.15,74.4374,"1039",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1040",26.9015,41.5782,46.1366,110.185,"1040",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1041",40.4953,50.8043,46.1919,110.683,"1041",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1042",33.8487,18.8636,44.737,90.7401,"1042",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"1043",48.8691,53.1815,46.3227,119.453,"1043",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"1044",57.2279,8.10537,48.4467,330.189,"1044",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1045",88.6647,33.7103,45.1306,56.822,"1045",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1046",42.7024,25.6072,45.8064,60.1904,"1046",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1047",61.6251,73.8368,46.0067,91.2682,"1047",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1048",88.9785,22.8456,46.0091,142.526,"1048",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1049",21.8322,45.372,46.9595,153.873,"1049",1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1050",44.2392,65.3814,46.3298,91.0872,"1050",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1051",57.9202,51.8115,46.7769,133.394,"1051",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1052",80.8118,50.3917,46.7214,125.658,"1052",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1053",32.8203,54.6447,45.555,61.2353,"1053",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1054",40.6964,46.6277,47.3774,110.543,"1054",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1055",53.5526,66.1843,47.4566,166.747,"1055",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1056",63.5206,16.6265,47.7185,288.418,"1056",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1057",68.2378,41.2135,47.2303,238.431,"1057",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1058",72.8315,52.9215,46.9493,124.866,"1058",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1059",81.1723,32.2485,45.4857,57.98,"1059",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1060",36.1335,39.6575,46.9299,133.624,"1060",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1061",53.4916,30.2373,47.3656,138.849,"1061",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1062",57.4819,21.159,46.4598,150.727,"1062",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1063",41.4605,55.8374,47.9249,155.155,"1063",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1064",44.3335,35.188,47.9607,143.232,"1064",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
"1065",71.8383,58.0944,47.0622,78.6734,"1065",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1066",25.8114,29.5193,47.2368,231.271,"1066",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1067",43.3686,72.8346,42.6124,128.234,"1067",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1068",67.2037,35.3115,46.8244,56.4976,"1068",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1069",70.8251,17.1589,49.9599,396.132,"1069",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1070",83.9471,26.6902,47.2654,132.387,"1070",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1071",32.3472,47.6338,46.2907,30.893,"1071",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1072",53.3492,24.394,48.7414,181.069,"1072",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1074",76.7751,44.54,47.6299,75.6558,"1074",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1075",39.8532,33.5174,47.5641,138.23,"1075",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1076",63.8876,10.4165,47.7005,347.02,"1076",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
